pr_number,pr_title,pr_url,state,created_at,updated_at,closed_at,merged_at,merged,additions,deletions,changed_files,author_login,labels,review_count_reported
45873,feat(experiments): add search and pagination to shared metrics,https://github.com/PostHog/posthog/pull/45873,CLOSED,2026-01-24T15:49:21Z,2026-02-10T07:48:07Z,2026-02-10T07:48:07Z,,False,678,18,5,fercgomes,stale,5
45876,[#29816]: Add CAST to list of supported ClickHouse functions,https://github.com/PostHog/posthog/pull/45876,CLOSED,2026-01-25T17:03:25Z,2026-02-10T07:48:05Z,2026-02-10T07:48:05Z,,False,34,2,6,matt-metivier,stale,2
45877,"[#35619]: Add support for GROUPING SETS, CUBE, and ROLLUP in HogQL",https://github.com/PostHog/posthog/pull/45877,CLOSED,2026-01-25T20:16:19Z,2026-02-10T07:48:03Z,2026-02-10T07:48:03Z,,False,6307,5493,28,matt-metivier,stale,0
45970,chore(deps): bump the uv group across 4 directories with 8 updates,https://github.com/PostHog/posthog/pull/45970,CLOSED,2026-01-26T23:58:19Z,2026-02-10T07:48:02Z,2026-02-10T07:47:53Z,,False,486,270,4,dependabot,dependencies|stale|python:uv,0
45881,[#35195]: Expose NOT_IMPLEMENTED ClickHouse error to SQL editor,https://github.com/PostHog/posthog/pull/45881,CLOSED,2026-01-26T01:21:00Z,2026-02-10T07:48:01Z,2026-02-10T07:48:01Z,,False,11,1,2,matt-metivier,stale,1
45960,fix(revenue-analytics): dynamic currency with numeric property,https://github.com/PostHog/posthog/pull/45960,CLOSED,2026-01-26T22:50:18Z,2026-02-10T07:47:55Z,2026-02-10T07:47:55Z,,False,6,2,2,fercgomes,stale,0
45977,chore(livestream): Don't send messages to unsubscibed clients in the livestream service,https://github.com/PostHog/posthog/pull/45977,CLOSED,2026-01-27T03:58:33Z,2026-02-10T07:47:51Z,2026-02-10T07:47:51Z,,False,168,40,6,jordanm-posthog,stale,1
45978,fix: Fix input key being set on focus for lemon dropdowns,https://github.com/PostHog/posthog/pull/45978,CLOSED,2026-01-27T05:37:33Z,2026-02-10T07:47:49Z,2026-02-10T07:47:49Z,,False,10,5,1,charlesvien,stale,0
47261,chore(ci): pnpm shared packages catalog,https://github.com/PostHog/posthog/pull/47261,MERGED,2026-02-08T23:52:14Z,2026-02-10T05:21:10Z,2026-02-10T05:21:08Z,2026-02-10T05:21:08Z,True,550,693,36,rafaeelaudibert,,2
47414,chore(deps): Update posthog-js to 1.345.2,https://github.com/PostHog/posthog/pull/47414,MERGED,2026-02-10T03:45:56Z,2026-02-10T04:12:39Z,2026-02-10T04:12:38Z,2026-02-10T04:12:38Z,True,38,38,10,posthog-js-upgrader,,1
47407,chore(deps): Update posthog-js to 1.345.1,https://github.com/PostHog/posthog/pull/47407,MERGED,2026-02-10T01:31:41Z,2026-02-10T03:41:24Z,2026-02-10T03:41:22Z,2026-02-10T03:41:22Z,True,38,38,10,posthog-js-upgrader,,1
47307,chore(deps): Update posthog-js to 1.343.2,https://github.com/PostHog/posthog/pull/47307,CLOSED,2026-02-09T13:11:23Z,2026-02-10T03:33:24Z,2026-02-10T03:33:24Z,,False,102,90,10,posthog-js-upgrader,,0
47406,chore(dags): rename duckling sensors for clarity,https://github.com/PostHog/posthog/pull/47406,MERGED,2026-02-10T01:08:53Z,2026-02-10T01:29:04Z,2026-02-10T01:29:03Z,2026-02-10T01:29:03Z,True,24,24,3,fuziontech,,3
47403,chore(dags): rename duckling sensors for clarity and slow full backfill to 10m,https://github.com/PostHog/posthog/pull/47403,MERGED,2026-02-10T00:39:03Z,2026-02-10T01:02:39Z,2026-02-10T01:00:37Z,2026-02-10T01:00:37Z,True,2,2,1,fuziontech,,2
44187,feat(web-analytics): Add new interactive maps,https://github.com/PostHog/posthog/pull/44187,CLOSED,2026-01-02T03:45:41Z,2026-02-10T01:01:26Z,2026-02-10T00:53:39Z,,False,74994,97,15,jordanm-posthog,,7
47402,fix(dags): use static structlog event names in duckling backfill,https://github.com/PostHog/posthog/pull/47402,MERGED,2026-02-09T23:44:35Z,2026-02-10T00:23:55Z,2026-02-10T00:23:53Z,2026-02-10T00:23:53Z,True,4,2,1,fuziontech,,2
47072,added in week in utils,https://github.com/PostHog/posthog/pull/47072,CLOSED,2026-02-06T02:28:32Z,2026-02-09T23:53:25Z,2026-02-09T23:53:25Z,,False,5,0,2,vmaineng,,1
47393,fix(workflows): ses-v2 not using env creds,https://github.com/PostHog/posthog/pull/47393,MERGED,2026-02-09T22:21:26Z,2026-02-09T23:44:49Z,2026-02-09T23:44:47Z,2026-02-09T23:44:47Z,True,0,4,1,havenbarnes,,4
47395,chore(deps): Update posthog-js to 1.345.0,https://github.com/PostHog/posthog/pull/47395,MERGED,2026-02-09T23:01:31Z,2026-02-09T23:28:56Z,2026-02-09T23:28:55Z,2026-02-09T23:28:55Z,True,47,47,10,posthog-js-upgrader,,1
47394,chore(llma): tighten temporal workflow timeouts and overlap policies,https://github.com/PostHog/posthog/pull/47394,MERGED,2026-02-09T22:29:10Z,2026-02-09T23:08:16Z,2026-02-09T23:08:14Z,2026-02-09T23:08:14Z,True,8,15,5,andrewm4894,team/llm-analytics,3
47346,_,https://github.com/PostHog/posthog/pull/47346,CLOSED,2026-02-09T17:18:50Z,2026-02-09T23:05:57Z,2026-02-09T17:59:44Z,,False,418,32,8,sampennington,,0
47341,_,https://github.com/PostHog/posthog/pull/47341,CLOSED,2026-02-09T16:40:17Z,2026-02-09T23:05:56Z,2026-02-09T17:14:59Z,,False,268,34,6,sampennington,,0
47255,_,https://github.com/PostHog/posthog/pull/47255,CLOSED,2026-02-08T19:18:57Z,2026-02-09T23:05:53Z,2026-02-09T19:42:48Z,,False,408,28,7,sampennington,,1
47251,_,https://github.com/PostHog/posthog/pull/47251,CLOSED,2026-02-08T15:31:34Z,2026-02-09T23:05:52Z,2026-02-08T15:32:32Z,,False,14,0,1,sampennington,,0
47250,_,https://github.com/PostHog/posthog/pull/47250,CLOSED,2026-02-08T13:54:23Z,2026-02-09T23:05:52Z,2026-02-09T09:01:17Z,,False,944,53,24,sampennington,,2
47391,fix(surveys): validate targeting_flag_id belongs to current team,https://github.com/PostHog/posthog/pull/47391,MERGED,2026-02-09T22:14:33Z,2026-02-09T22:35:20Z,2026-02-09T22:35:17Z,2026-02-09T22:35:16Z,True,50,0,2,lucasheriques,,1
46641,fix(product tours): fix timezone bug in stats calculation,https://github.com/PostHog/posthog/pull/46641,MERGED,2026-02-03T06:58:03Z,2026-02-09T22:05:21Z,2026-02-09T22:05:19Z,2026-02-09T22:05:19Z,True,41,64,2,adboio,,7
47366,fix(signals): Run session summary priming as child workflows,https://github.com/PostHog/posthog/pull/47366,MERGED,2026-02-09T19:59:26Z,2026-02-09T22:02:56Z,2026-02-09T22:02:55Z,2026-02-09T22:02:54Z,True,248,232,7,Twixes,,10
47383,chore(llma): Increase DEFAULT_TRACE_BATCH_SIZE from 2 to 4,https://github.com/PostHog/posthog/pull/47383,MERGED,2026-02-09T21:26:35Z,2026-02-09T21:51:16Z,2026-02-09T21:51:15Z,2026-02-09T21:51:15Z,True,2,2,2,andrewm4894,team/llm-analytics,1
47386,fix(toolbar): add larger container ref so tooltips work,https://github.com/PostHog/posthog/pull/47386,MERGED,2026-02-09T21:32:01Z,2026-02-09T21:50:55Z,2026-02-09T21:50:53Z,2026-02-09T21:50:53Z,True,2,1,1,adboio,,1
47381,Survey response processing,https://github.com/PostHog/posthog/pull/47381,CLOSED,2026-02-09T21:13:04Z,2026-02-09T21:36:09Z,2026-02-09T21:36:09Z,,False,112,1,2,fercgomes,,0
47380,Survey response processing,https://github.com/PostHog/posthog/pull/47380,CLOSED,2026-02-09T21:12:40Z,2026-02-09T21:36:03Z,2026-02-09T21:36:03Z,,False,69,0,3,fercgomes,,0
47379,Survey response processing,https://github.com/PostHog/posthog/pull/47379,CLOSED,2026-02-09T21:09:59Z,2026-02-09T21:35:48Z,2026-02-09T21:35:47Z,,False,84,1,2,fercgomes,,0
47378,Survey response resolution,https://github.com/PostHog/posthog/pull/47378,CLOSED,2026-02-09T21:06:57Z,2026-02-09T21:35:40Z,2026-02-09T21:35:40Z,,False,212,29,4,fercgomes,,0
47377,Product survey feedback,https://github.com/PostHog/posthog/pull/47377,CLOSED,2026-02-09T21:02:25Z,2026-02-09T21:35:33Z,2026-02-09T21:35:33Z,,False,145,3,4,fercgomes,,0
47375,Product survey feedback,https://github.com/PostHog/posthog/pull/47375,CLOSED,2026-02-09T21:01:13Z,2026-02-09T21:35:22Z,2026-02-09T21:35:22Z,,False,158,25,3,fercgomes,,0
47200,chore(product tours): UX enhancements in main app editor,https://github.com/PostHog/posthog/pull/47200,CLOSED,2026-02-07T00:39:44Z,2026-02-09T21:30:57Z,2026-02-09T20:58:32Z,,False,486,233,12,adboio,,3
46347,feat(product tours): rework the edit page,https://github.com/PostHog/posthog/pull/46347,MERGED,2026-01-30T02:13:43Z,2026-02-09T21:30:50Z,2026-02-05T22:53:46Z,2026-02-05T22:53:46Z,True,1630,1410,35,adboio,,5
46313,feat(product tours): support text alignment in step editor,https://github.com/PostHog/posthog/pull/46313,MERGED,2026-01-29T20:47:48Z,2026-02-09T22:49:25Z,2026-02-04T03:08:04Z,2026-02-04T03:08:04Z,True,88,1,7,adboio,,3
46311,"fix(product tours): add lists to editor toolbar, update icons",https://github.com/PostHog/posthog/pull/46311,MERGED,2026-01-29T20:41:28Z,2026-02-09T21:30:47Z,2026-02-04T02:48:08Z,2026-02-04T02:48:08Z,True,104,93,5,adboio,,2
46310,chore(product tours): remove compact version of step editor,https://github.com/PostHog/posthog/pull/46310,MERGED,2026-01-29T20:20:22Z,2026-02-09T21:30:45Z,2026-02-03T23:21:59Z,2026-02-03T23:21:59Z,True,4,131,1,adboio,,2
47372,fix: password modal z-index,https://github.com/PostHog/posthog/pull/47372,MERGED,2026-02-09T20:53:56Z,2026-02-09T21:28:28Z,2026-02-09T21:28:25Z,2026-02-09T21:28:25Z,True,1,0,1,darkopia,,2
46871,fix(events): cache result_count to prevent inconsistent results for different limits,https://github.com/PostHog/posthog/pull/46871,MERGED,2026-02-04T18:04:46Z,2026-02-09T21:17:24Z,2026-02-09T21:17:22Z,2026-02-09T21:17:22Z,True,128,14,2,ordehi,,2
47359,fix(llma): allow person batch endpoint to be called in impersonations,https://github.com/PostHog/posthog/pull/47359,MERGED,2026-02-09T19:10:56Z,2026-02-09T20:58:53Z,2026-02-09T20:58:52Z,2026-02-09T20:58:52Z,True,1,0,1,Radu-Raicea,,3
47364,fix: cli auth flow,https://github.com/PostHog/posthog/pull/47364,MERGED,2026-02-09T19:44:27Z,2026-02-09T20:43:06Z,2026-02-09T20:43:03Z,2026-02-09T20:43:03Z,True,17,31,2,aspicer,,1
46747,"feat(workflows): add one-click unsubscribe URL to email headers, liquid variables",https://github.com/PostHog/posthog/pull/46747,MERGED,2026-02-03T21:06:45Z,2026-02-09T20:38:38Z,2026-02-09T20:38:36Z,2026-02-09T20:38:36Z,True,1286,657,26,havenbarnes,,16
45153,feat(llma): add trace preview page,https://github.com/PostHog/posthog/pull/45153,OPEN,2026-01-15T15:33:47Z,2026-02-09T20:38:08Z,,,False,2592,375,13,Radu-Raicea,,6
47368,fix(onboarding): use correct Mastra logo for light mode,https://github.com/PostHog/posthog/pull/47368,MERGED,2026-02-09T20:16:55Z,2026-02-09T20:32:19Z,2026-02-09T20:32:18Z,2026-02-09T20:32:18Z,True,1,1,1,richardsolomou,,1
47344,fix: apply correct threshold for hog functons in daily digest,https://github.com/PostHog/posthog/pull/47344,MERGED,2026-02-09T17:18:29Z,2026-02-09T19:55:30Z,2026-02-09T19:55:28Z,2026-02-09T19:55:28Z,True,34,28,4,ReeceJones,,2
47354,chore: Add note about generating heatmaps from recordings,https://github.com/PostHog/posthog/pull/47354,MERGED,2026-02-09T18:31:45Z,2026-02-09T19:30:39Z,2026-02-09T19:30:37Z,2026-02-09T19:30:37Z,True,9,0,5,luke-belton,,1
47301,fix(cdp): request payload limitation for cdp-api,https://github.com/PostHog/posthog/pull/47301,MERGED,2026-02-09T12:27:20Z,2026-02-09T18:49:37Z,2026-02-09T18:49:35Z,2026-02-09T18:49:35Z,True,40,3,3,meikelmosby,,2
47352,fix: codex 5.3 name,https://github.com/PostHog/posthog/pull/47352,MERGED,2026-02-09T18:14:15Z,2026-02-09T18:48:09Z,2026-02-09T18:48:07Z,2026-02-09T18:48:07Z,True,6,6,4,k11kirky,,1
47302,feat: re-enable rules after edit,https://github.com/PostHog/posthog/pull/47302,MERGED,2026-02-09T12:40:43Z,2026-02-09T18:42:45Z,2026-02-09T18:42:43Z,2026-02-09T18:42:43Z,True,27,15,5,ablaszkiewicz,,4
47339,fix: adding insights to notebooks,https://github.com/PostHog/posthog/pull/47339,MERGED,2026-02-09T16:37:54Z,2026-02-09T18:38:20Z,2026-02-09T18:38:18Z,2026-02-09T18:38:18Z,True,8,5,2,ablaszkiewicz,,6
47058,feat(llma): lazy load person for LLM traces,https://github.com/PostHog/posthog/pull/47058,MERGED,2026-02-05T22:27:28Z,2026-02-09T18:23:56Z,2026-02-09T18:23:53Z,2026-02-09T18:23:52Z,True,530,269,25,Radu-Raicea,,10
46970,chore(customer-analytics): Tag customer analytics queries,https://github.com/PostHog/posthog/pull/46970,MERGED,2026-02-05T13:53:41Z,2026-02-09T18:18:31Z,2026-02-09T18:18:28Z,2026-02-09T18:18:28Z,True,74,18,12,arthurdedeus,,8
46367,feat(llm-analytics): add onboarding guides and subcategory tabs for LLM SDKs,https://github.com/PostHog/posthog/pull/46367,MERGED,2026-01-30T11:41:39Z,2026-02-09T18:05:12Z,2026-02-09T18:05:08Z,2026-02-09T18:05:08Z,True,5665,268,52,richardsolomou,,5
47197,feat(propdefs): facet cache capacity configs and expose more metrics,https://github.com/PostHog/posthog/pull/47197,MERGED,2026-02-06T23:45:44Z,2026-02-09T17:58:49Z,2026-02-09T17:58:47Z,2026-02-09T17:58:47Z,True,128,31,8,eli-r-ph,,2
47284,fix(llma): remove unnecessary refresh button from clusters tab,https://github.com/PostHog/posthog/pull/47284,MERGED,2026-02-09T10:34:49Z,2026-02-09T17:57:37Z,2026-02-09T17:57:36Z,2026-02-09T17:57:36Z,True,3,24,1,andrewm4894,team/llm-analytics,1
47289,feat(llma): add team 39143 to guaranteed team discovery list,https://github.com/PostHog/posthog/pull/47289,MERGED,2026-02-09T10:52:31Z,2026-02-09T17:57:14Z,2026-02-09T17:57:13Z,2026-02-09T17:57:13Z,True,1,0,1,andrewm4894,team/llm-analytics,2
47166,feat(batch-imports): support gzipped JSONL in S3 managed migrations,https://github.com/PostHog/posthog/pull/47166,MERGED,2026-02-06T18:15:55Z,2026-02-09T17:54:28Z,2026-02-09T17:54:27Z,2026-02-09T17:54:27Z,True,775,11,13,eli-r-ph,,2
46900,fix(error-tracking): validate filterGroup to prevent crash from corrupted localStorage,https://github.com/PostHog/posthog/pull/46900,MERGED,2026-02-04T22:04:49Z,2026-02-09T17:46:59Z,2026-02-09T17:46:56Z,2026-02-09T17:46:56Z,True,2,1,1,ordehi,,2
46781,fix(surveys): fix broken types in getSurveyResponse,https://github.com/PostHog/posthog/pull/46781,MERGED,2026-02-04T02:37:57Z,2026-02-09T17:28:51Z,2026-02-09T17:28:48Z,2026-02-09T17:28:48Z,True,66,25,2,adboio,,2
46611,feat(llm-analytics): add sampleFraction for efficient trace sampling,https://github.com/PostHog/posthog/pull/46611,CLOSED,2026-02-02T22:52:32Z,2026-02-09T17:21:27Z,2026-02-09T17:21:27Z,,False,171,4,9,andrewm4894,,2
47329,fix(insights): add missing optional chaining on empty series array ac…,https://github.com/PostHog/posthog/pull/47329,MERGED,2026-02-09T14:42:55Z,2026-02-09T16:52:36Z,2026-02-09T16:52:34Z,2026-02-09T16:52:34Z,True,3,3,3,christiaan-ph,,1
47328,chore(experiments): Delete Dagster jobs,https://github.com/PostHog/posthog/pull/47328,MERGED,2026-02-09T14:42:55Z,2026-02-09T16:43:54Z,2026-02-09T16:43:51Z,2026-02-09T16:43:51Z,True,1,936,5,jurajmajerik,,2
47209,chore(llma): Comment out Internal PostHog project ID,https://github.com/PostHog/posthog/pull/47209,CLOSED,2026-02-07T10:34:57Z,2026-02-09T16:29:49Z,2026-02-09T16:29:49Z,,False,1,1,1,andrewm4894,,0
47170,fix(ph-ai): fix data processing popup,https://github.com/PostHog/posthog/pull/47170,MERGED,2026-02-06T19:22:45Z,2026-02-09T16:27:55Z,2026-02-09T16:27:55Z,2026-02-09T16:27:54Z,True,16,11,3,kappa90,,3
47309,fix(variables): variables dropdown,https://github.com/PostHog/posthog/pull/47309,MERGED,2026-02-09T13:12:37Z,2026-02-09T15:46:53Z,2026-02-09T15:46:50Z,2026-02-09T15:46:50Z,True,501,121,12,mariusandra,,2
47213,fix: use same tooltip settings for total,https://github.com/PostHog/posthog/pull/47213,MERGED,2026-02-07T12:09:35Z,2026-02-09T15:40:32Z,2026-02-09T15:40:29Z,2026-02-09T15:40:29Z,True,3,1,1,sakce,,1
47282,fix: breadcrumbs on survey notifications & notification caching survey ID,https://github.com/PostHog/posthog/pull/47282,MERGED,2026-02-09T10:09:42Z,2026-02-09T15:37:18Z,2026-02-09T15:37:15Z,2026-02-09T15:37:15Z,True,61,3,2,sakce,,3
47331,fix: Replay unexpected filter option didn't work,https://github.com/PostHog/posthog/pull/47331,CLOSED,2026-02-09T14:43:57Z,2026-02-09T15:33:18Z,2026-02-09T15:33:11Z,,False,11,0,1,clr182,,2
47332,chore(signals): Prefix summarization workflow ID with team ID,https://github.com/PostHog/posthog/pull/47332,MERGED,2026-02-09T15:07:27Z,2026-02-09T15:28:40Z,2026-02-09T15:28:38Z,2026-02-09T15:28:38Z,True,1,1,1,Twixes,,3
47322,fix(ph-ai): correctly storing deep research traces,https://github.com/PostHog/posthog/pull/47322,MERGED,2026-02-09T14:37:22Z,2026-02-09T15:13:57Z,2026-02-09T15:13:55Z,2026-02-09T15:13:55Z,True,17,2,7,tatoalo,feature/posthog-ai,1
47317,chore(devex): claude code hooks for file formatting,https://github.com/PostHog/posthog/pull/47317,MERGED,2026-02-09T13:59:38Z,2026-02-09T15:13:33Z,2026-02-09T15:13:32Z,2026-02-09T15:13:32Z,True,56,0,2,skoob13,,2
47223,feat(experiments): use session replay summary tool hook.,https://github.com/PostHog/posthog/pull/47223,MERGED,2026-02-07T18:52:23Z,2026-02-09T15:08:34Z,2026-02-09T15:08:26Z,2026-02-09T15:08:26Z,True,74,0,2,rodrigoi,,5
46751,fix: hide line graph options on non-line graph insights,https://github.com/PostHog/posthog/pull/46751,MERGED,2026-02-03T21:40:05Z,2026-02-09T14:57:37Z,2026-02-09T14:57:34Z,2026-02-09T14:57:34Z,True,5,3,1,pauldambra,,2
47269,feat(exports): add date stamp to export filenames,https://github.com/PostHog/posthog/pull/47269,MERGED,2026-02-09T07:53:28Z,2026-02-09T14:54:25Z,2026-02-09T14:54:24Z,2026-02-09T14:54:24Z,True,49,5,5,dmarticus,,3
47306,chore: Add activity logging for organization domains.,https://github.com/PostHog/posthog/pull/47306,MERGED,2026-02-09T12:58:43Z,2026-02-09T14:49:42Z,2026-02-09T14:49:38Z,2026-02-09T14:49:38Z,True,374,5,6,yasen-posthog,,2
47268,fix(feature-flags): reject 'in'/'not_in' operators for non-cohort properties,https://github.com/PostHog/posthog/pull/47268,MERGED,2026-02-09T07:29:43Z,2026-02-09T14:48:33Z,2026-02-09T14:48:31Z,2026-02-09T14:48:31Z,True,83,0,2,dmarticus,,2
47323,fix(err): fix search query,https://github.com/PostHog/posthog/pull/47323,CLOSED,2026-02-09T14:40:28Z,2026-02-09T14:44:44Z,2026-02-09T14:43:51Z,,False,2,2,1,hpouillot,,0
47171,fix(events): don't offset twice in events query,https://github.com/PostHog/posthog/pull/47171,MERGED,2026-02-06T19:23:11Z,2026-02-09T14:40:43Z,2026-02-09T14:40:40Z,2026-02-09T14:40:40Z,True,217,144,4,andyzzhao,,2
47319,fix: alter writable session replay events in ingestion layer,https://github.com/PostHog/posthog/pull/47319,MERGED,2026-02-09T14:12:30Z,2026-02-09T14:38:44Z,2026-02-09T14:38:42Z,2026-02-09T14:38:42Z,True,1,0,1,Daesgar,,2
47222,feat(experiments): add the MaxTool for session replay summarizarion.,https://github.com/PostHog/posthog/pull/47222,MERGED,2026-02-07T18:52:21Z,2026-02-09T14:12:07Z,2026-02-09T14:12:03Z,2026-02-09T14:12:03Z,True,656,2,7,rodrigoi,,5
46927,feat: Add health issues table migrations,https://github.com/PostHog/posthog/pull/46927,MERGED,2026-02-05T02:54:31Z,2026-02-09T14:09:04Z,2026-02-09T14:09:02Z,2026-02-09T14:09:02Z,True,339,1,5,jordanm-posthog,,5
47051,fix(product-analytics): View funnel button in paths insights,https://github.com/PostHog/posthog/pull/47051,MERGED,2026-02-05T21:38:36Z,2026-02-09T14:07:54Z,2026-02-09T14:07:51Z,2026-02-09T14:07:51Z,True,116,61,3,arthurdedeus,,3
47312,feat(capture-logs): allow configuration of max capture body size,https://github.com/PostHog/posthog/pull/47312,MERGED,2026-02-09T13:27:18Z,2026-02-09T13:46:55Z,2026-02-09T13:46:53Z,2026-02-09T13:46:53Z,True,5,1,2,jonmcwest,,5
47183,fix(llma): handle evals parsing error gracefully,https://github.com/PostHog/posthog/pull/47183,MERGED,2026-02-06T20:27:17Z,2026-02-09T13:42:48Z,2026-02-09T13:42:46Z,2026-02-09T13:42:46Z,True,69,6,6,Radu-Raicea,,3
46855,refactor(activity-log): Standardize activity logs in viewsets,https://github.com/PostHog/posthog/pull/46855,MERGED,2026-02-04T15:49:56Z,2026-02-09T13:37:28Z,2026-02-09T13:37:26Z,2026-02-09T13:37:26Z,True,94,56,4,arthurdedeus,,1
46968,feat(llma): add person property filters for evaluation triggers,https://github.com/PostHog/posthog/pull/46968,MERGED,2026-02-05T13:12:59Z,2026-02-09T13:36:04Z,2026-02-09T13:36:02Z,2026-02-09T13:36:02Z,True,147,9,3,andrewm4894,team/llm-analytics,2
47221,feat(experiments): add session reply summarization feature flag.,https://github.com/PostHog/posthog/pull/47221,MERGED,2026-02-07T18:52:19Z,2026-02-09T13:26:28Z,2026-02-09T13:26:25Z,2026-02-09T13:26:25Z,True,51,3,5,rodrigoi,,3
47074,feat(experiments): detailed metric error messages,https://github.com/PostHog/posthog/pull/47074,MERGED,2026-02-06T03:13:55Z,2026-02-09T13:12:13Z,2026-02-09T13:12:11Z,2026-02-09T13:12:10Z,True,601,152,11,rodrigoi,,1
47299,fix: test environment schema creation,https://github.com/PostHog/posthog/pull/47299,MERGED,2026-02-09T11:49:25Z,2026-02-09T13:11:50Z,2026-02-09T13:11:48Z,2026-02-09T13:11:48Z,True,2,6,2,Daesgar,,2
45004,feat: Only use hypercache for remoteconfig,https://github.com/PostHog/posthog/pull/45004,MERGED,2026-01-14T11:47:56Z,2026-02-09T13:07:33Z,2026-02-09T13:07:31Z,2026-02-09T13:07:31Z,True,52,78,8,benjackwhite,,5
